"taxon","lfc_isolateAxilla","lfc_isolateScalp","lfc_isolateScalp_isolateAxilla","se_isolateAxilla","se_isolateScalp","se_isolateScalp_isolateAxilla","W_isolateAxilla","W_isolateScalp","W_isolateScalp_isolateAxilla","p_isolateAxilla","p_isolateScalp","p_isolateScalp_isolateAxilla","q_isolateAxilla","q_isolateScalp","q_isolateScalp_isolateAxilla","diff_isolateAxilla","diff_isolateScalp","diff_isolateScalp_isolateAxilla","passed_ss_isolateAxilla","passed_ss_isolateScalp","passed_ss_isolateScalp_isolateAxilla","diff_robust_isolateAxilla","diff_robust_isolateScalp","diff_robust_isolateScalp_isolateAxilla","Taxon","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"54f3fa8080e96ee8c48b77627ac0ae3a",0.798050972502235,0.33015145872002,-0.467899513782214,0.145573615473717,0.141026330716587,0.15590303980491,5.48211274347527,2.34106253096458,-3.00122123576117,3.51791001638413e-07,0.021342197518361,0.0034434326069145,1.23000307047675e-06,0.0319365257828711,0.00859619506905993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"95cf6f668329e1ee7a523a8ab627f3d2",-0.0815285177916065,-0.346775941170507,-0.2652474233789,0.137791337477277,0.135329443583804,0.150339988772223,-0.591681010463021,-2.56245745188306,-1.76431716900532,0.555775268348586,0.0123188316443675,0.08159369421099,0.831663710910114,0.0430715984112417,0.203690733030313,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"73bf8d1a5983e34a0cb84e3cae127815",-0.582118363254781,0.014308492596826,0.596426855851607,0.130953449454563,0.125195099585956,0.148003363223657,-4.4452312304821,0.114289558011031,4.02981961261453,1.43711277761035e-05,0.909120116861787,7.86500201336671e-05,5.02472525121318e-05,1,0.00019634213659268,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"d70bd64edc0672b74dee70fad8437752",-0.254206769328443,-0.0604088935985834,0.193797875729859,0.136207443618274,0.132222446292941,0.151388659402371,-1.86632068391846,-0.456873210958045,1.28013469763789,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis","Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Chloroplast","f__Incertae_Sedis","g__Incertae_Sedis",NA
"6628b08e13117c52417f5dfee4d9eafd",-0.0921005269978256,0.14039728436751,0.232497811365336,0.133613612551638,0.13101661274984,0.151723585483997,-0.689304968550503,1.07159910045592,1.53237751812726,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"b26df2b91beaae36fae8bf73188664e5",0.866209565980703,-0.0762711205874871,-0.94248068656819,0.134380574250323,0.121815578880829,0.148760456996334,6.44594332784392,-0.626119592323267,-6.33555923125065,6.89206823563033e-09,0.532934215107477,1.11998279327905e-08,2.40974472123478e-08,0.797484293110468,2.7959282681139e-08,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"2ef16a3db0320a127643ed8752a79fc7",-0.0406438572383356,-0.386645682091153,-0.346001824852818,0.135376256418431,0.125749835328536,0.151815538108153,-0.300228845985447,-3.07472118019875,-2.27909362351518,0.764387517633946,0.00247341038227272,0.0239669984064108,1,0.00864803917830607,0.0598312837915436,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"169fb216a12f673fcdd8cdcb5de35a82",-1.31797934647534,-0.526544264432968,0.791435082042375,0.146653820170088,0.141307839561608,0.150311921824087,-8.98700998682994,-3.7262211782907,5.26528483195503,3.51024740798125e-15,0.000293970426398696,5.97194014650015e-07,1.2273239138697e-14,0.000439898192021071,1.49083685671622e-06,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"85a873c8401956cad358f789ab853cce",2.41249461744126,0.248141730253849,-2.16435288718741,0.131737325980297,0.12121578899819,0.146516400364481,18.3129162482172,2.04710733069233,-14.7720861405499,1.57437031925577e-30,0.0438895301330651,1.06986728480835e-24,5.50463291480793e-30,0.0656764191919248,2.67081976855034e-24,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"1189d4ef3af60ba943cc73161a4097a9",-0.0271614666961632,-0.433689128612382,-0.406527661916219,0.130334310587904,0.124127753405953,0.14524716815679,-0.208398437630467,-3.49389332129477,-2.79886807484869,0.8352005849505,0.000625952366819351,0.00580242538998697,1,0.00218858165664896,0.0144851914411905,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"13f32eba3b63edbbf5169bf74a696b73",0.182809479080651,0.00203713769999761,-0.180772341380654,0.139859415213256,0.138014271480688,0.153708609470063,1.30709454777789,0.0147603409280951,-1.17607167226284,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"4b95050efbe5bb490a63b0410c951326",0.809033766772173,0.473749863247394,-0.335283903524779,0.138587467637264,0.135380978054585,0.150847054983396,5.83771231674225,3.49938277928809,-2.22267450671598,7.68542254201917e-08,0.000717691156256501,0.0286614052509537,2.68713334922397e-07,0.00179164626777702,0.0428890092963912,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales",NA,NA,NA
"24a60c6448e70d9198ad6ba93520958c",-0.508483022153038,-0.141063137587075,0.367419884565964,0.132183286427469,0.128146789375117,0.148466892141415,-3.84680269265398,-1.10079338136322,2.4747597209484,0.000152958523698187,0.272075813359735,0.0140160307721993,0.000534804622426755,0.407135030063488,0.0349896595536199,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"7b922bd11ea3f2de8a1d01bc0314871f",-0.646727612078569,-0.2280013604158,0.418726251662769,0.136200974588834,0.135700385136557,0.151247440844588,-4.74833321884021,-1.68018211728994,2.76848487038551,4.3536731348219e-06,0.0947693995168838,0.00626057830862122,1.52221952771471e-05,0.141813202154761,0.0156289257056947,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"564dee161a93776ea578c46434c70e1f",1.03637963457594,-0.00781825868904017,-1.04419789326498,0.138976587445715,0.133387149397801,0.148027691118645,7.45722465649658,-0.0586132826463194,-7.05407133877439,4.76863616828785e-11,0.953387256130909,3.16823417695323e-10,1.66730732214956e-10,1,7.90918891656669e-10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales",NA,NA,NA
"4f9911977358dbaa53414b1a6a5d7edf",2.31405459090221,0.268075995047854,-2.04597859585436,0.138103556690287,0.121691487917872,0.151954519288322,16.7559376916827,2.20291492555975,-13.4644142565597,4.75820711529139e-28,0.0304419487747734,2.27617547271325e-22,1.66366090505872e-27,0.0455534197493013,5.6822510002266e-22,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"262dc7bf78e937b0c7065aef82e18d08",-0.298497481378947,-0.0353707255020876,0.263126755876859,0.139723888103712,0.134844981896542,0.148286365796041,-2.13633821267115,-0.262306576074336,1.77445009501935,0.0343191186565474,0.793454834950637,0.0780728555229185,0.119993465230806,1,0.194901301197502,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"cd46e01b7ade82713425c980e460e5ad",0.597902996365676,0.44312324988696,-0.154779746478717,0.145648424263875,0.141215129162542,0.15439658381919,4.10511132810088,3.13793042229148,-1.00248167835097,7.62544438089652e-05,0.00216592852719059,0.318234141536916,0.000266616256770914,0.00540703020816644,0.476206485177543,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"d8ca06fd95f2000f6cb72fb49d8dd557",-0.137219927066426,-0.00417900878522756,0.133040918281199,0.144147144471557,0.139915207424067,0.155106262398713,-0.951943429538435,-0.0298681527345448,0.857740469170781,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"c360a7e1096c42329a5275f02974e44e",-0.444741496475714,0.035119012414581,0.479860508890295,0.137404213707544,0.134093942059328,0.152387005273479,-3.23673841198434,0.261898575545218,3.14895950628547,0.00161384924544,0.793907890060507,0.00212893949766156,0.00564266714592691,1,0.00564266714592691,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"dd452094efd01d7e12390df1600a5a22",-1.03286108866372,-0.471820028414912,0.561041060248804,0.134974972402883,0.13020108064008,0.149447451533291,-7.65224152504924,-3.62377966523321,3.75410255907794,5.08528490836471e-11,0.00052219013671464,0.00033838838958051,1.77802047875198e-10,0.000844753749528322,0.000844753749528322,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales",NA,NA,NA
"7fd216c797e1375c9fffd1cc22bcd711",0.452133484459588,0.159762385870336,-0.292371098589252,0.139619166581943,0.132892768341116,0.150893776576829,3.23833393027906,1.20219021595102,-1.93759547425992,0.00172944106646469,0.232708484383929,0.056073433396617,0.00604682272159595,0.348225645696814,0.139981880493713,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Muribaculaceae","g__Incertae_Sedis",NA
"5465b37a3602e0aff4f788d5aefb3521",1.47944868648841,0.0830730979462747,-1.39637558854213,0.134424723717567,0.122158144671792,0.150377200671592,11.0057781453715,0.680045511246682,-9.28581980716391,6.66186220182711e-20,0.497785501436815,8.63350063648109e-16,2.32925541732948e-19,0.744887656826312,2.15526958335175e-15,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"d0b698c7298bf04110a6d2f220879bfb",-0.464248933818492,-0.4442725946215,0.0199763391969919,0.136849825396595,0.132475238772088,0.148591033441189,-3.39239697583159,-3.35362743060107,0.134438389278034,0.00086293571351883,0.000984545584947062,0.893215898722995,0.00301717091201548,0.00301717091201548,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae",NA,NA
"686b1c1752a35be01421dfdacfa244e1",1.00014528579651,0.362971947896889,-0.637173337899616,0.140818100012741,0.134998647108062,0.150264211735342,7.10239156547358,2.68870804020979,-4.24035324540125,2.88956891453189e-10,0.00856259978794907,5.44461245521198e-05,1.01030970680755e-09,0.0128130989632619,0.000135919462011407,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Muribaculaceae","g__Incertae_Sedis",NA
"9ba80d636e5561c9a76f1aa0f67b5b4f",-0.315475219098977,-0.151149222339442,0.164325996759535,0.128457196004828,0.121840574421126,0.143671004995528,-2.45587813614678,-1.24054916071731,1.14376590297152,0.0152525149776715,0.216803843991941,0.254631773473312,0.0533289372600601,0.541229740037436,0.541229740037436,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"e7142feb387f929ee101779e66677cb9",-0.342132198236912,-0.335442302266843,0.00668989597006947,0.129705935882993,0.125043810125445,0.146114465776731,-2.6377528207001,-2.682598218419,0.0457853090349857,0.00898897066964893,0.00790421352350238,0.963526156268329,0.0276363149095119,0.0276363149095119,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria","Bacteria","p__Actinomycetota","c__Actinobacteria",NA,NA,NA,NA
"80b535bce594b6caa4c83c97151f1d13",0.193081249114779,0.810814432689509,0.617733183574731,0.13453431067085,0.13184927832006,0.149215774088289,1.43518220855324,6.14955533333509,4.13986515399656,0.154779933730334,2.22637259540576e-08,7.94447872884549e-05,0.231613138243953,7.78429554940433e-08,0.000198326195604992,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"de768595c6a89c0f0f36b2b9b914e4a7",0.28712784574736,0.00748514195253705,-0.279642703794823,0.134099104165762,0.126330268540602,0.146140898450871,2.14116155013561,0.0592505821368643,-1.91351433280556,0.0349635542031229,0.952883885688191,0.0588607325045202,0.122246671530343,1,0.146940102007687,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"fe8d4c9c094e22cb2352aae43f035134",0.234516756194252,0.211425301772212,-0.0230914544220405,0.136775050082179,0.131946282676546,0.148824708574732,1.71461648928914,1.60235891063715,-0.155158741066475,0.0891568987149674,0.11186804035176,0.876972987882691,0.311728437233627,0.311728437233627,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"7fae0a4914d95fd2426aa8a2ea9ef487",-1.10963807418698,-0.321279965488963,0.788358108698013,0.131776859825364,0.126566517133086,0.14579621491688,-8.42058367195509,-2.53842779880823,5.40726046384308,6.50987567757061e-14,0.0123336463531965,3.02613620757671e-07,2.27611480525131e-13,0.0184561038954307,7.55445513690012e-07,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"f3a9e69bd296dd5d39ffecc544b36f25",-0.598471867738379,-0.277870466370821,0.320601401367558,0.132166173677787,0.126236074314636,0.145461148743251,-4.52817730198816,-2.20119698651469,2.20403457650016,1.34502091461749e-05,0.029514849902593,0.0293097597503823,4.70273499643237e-05,0.0731689685854867,0.0731689685854867,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia","Bacteria","p__Thermodesulfobacteriota","c__Desulfuromonadia",NA,NA,NA,NA
"1ea83794b96a00695927de44a90aa26d",-0.0204079944440376,0.441706112992213,0.462114107436251,0.137195928774662,0.133780268687927,0.149749542042006,-0.148750729167458,3.30172840377974,3.08591332657714,0.881980828629678,0.00124088025618774,0.00248018841473278,1,0.00433861729861324,0.00619154949577175,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"dbb0ca3c9ff81a0aca07e1134edb5427",-0.511661588078287,0.165424078018312,0.677085666096599,0.138627964911349,0.133271582919616,0.147521326301496,-3.69089734820451,1.24125544541697,4.58974768646541,0.000356298238353761,0.217277284628836,1.23476945655459e-05,0.000889463947545,0.325134353976964,4.31725148119086e-05,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"5c96ec70d2839b27eb48f2226c96e2ca",0.082231304002281,0.063945445391737,-0.018285858610544,0.132484831734871,0.1283000379845,0.147779106921613,0.620684669523849,0.49840550631374,-0.123737779930173,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
